DateKey,Date,Day,WeekNr,Month,MonthShort,MonthNo,Quarter,Year
20110416,4/16/2011,Saturday,16,April,Apr,4,2,2011
20110417,4/17/2011,Sunday,17,April,Apr,4,2,2011
20110418,4/18/2011,Monday,17,April,Apr,4,2,2011
20110419,4/19/2011,Tuesday,17,April,Apr,4,2,2011
20110420,4/20/2011,Wednesday,17,April,Apr,4,2,2011
20110421,4/21/2011,Thursday,17,April,Apr,4,2,2011
20110422,4/22/2011,Friday,17,April,Apr,4,2,2011
20110423,4/23/2011,Saturday,17,April,Apr,4,2,2011
20110424,4/24/2011,Sunday,18,April,Apr,4,2,2011
20110425,4/25/2011,Monday,18,April,Apr,4,2,2011
20110426,4/26/2011,Tuesday,18,April,Apr,4,2,2011
20110427,4/27/2011,Wednesday,18,April,Apr,4,2,2011
20110428,4/28/2011,Thursday,18,April,Apr,4,2,2011
20110429,4/29/2011,Friday,18,April,Apr,4,2,2011
20110430,4/30/2011,Saturday,18,April,Apr,4,2,2011
20110501,5/1/2011,Sunday,19,May,May,5,2,2011
20110502,5/2/2011,Monday,19,May,May,5,2,2011
20110503,5/3/2011,Tuesday,19,May,May,5,2,2011
20110504,5/4/2011,Wednesday,19,May,May,5,2,2011
20110505,5/5/2011,Thursday,19,May,May,5,2,2011
20110506,5/6/2011,Friday,19,May,May,5,2,2011
20110507,5/7/2011,Saturday,19,May,May,5,2,2011
20110508,5/8/2011,Sunday,20,May,May,5,2,2011
20110509,5/9/2011,Monday,20,May,May,5,2,2011
20110510,5/10/2011,Tuesday,20,May,May,5,2,2011
20110511,5/11/2011,Wednesday,20,May,May,5,2,2011
20110512,5/12/2011,Thursday,20,May,May,5,2,2011
20110513,5/13/2011,Friday,20,May,May,5,2,2011
20110514,5/14/2011,Saturday,20,May,May,5,2,2011
20110515,5/15/2011,Sunday,21,May,May,5,2,2011
20110516,5/16/2011,Monday,21,May,May,5,2,2011
20110517,5/17/2011,Tuesday,21,May,May,5,2,2011
20110518,5/18/2011,Wednesday,21,May,May,5,2,2011
20110519,5/19/2011,Thursday,21,May,May,5,2,2011
20110520,5/20/2011,Friday,21,May,May,5,2,2011
20110521,5/21/2011,Saturday,21,May,May,5,2,2011
20110522,5/22/2011,Sunday,22,May,May,5,2,2011
20110523,5/23/2011,Monday,22,May,May,5,2,2011
20110524,5/24/2011,Tuesday,22,May,May,5,2,2011
20110525,5/25/2011,Wednesday,22,May,May,5,2,2011
20110526,5/26/2011,Thursday,22,May,May,5,2,2011
20110527,5/27/2011,Friday,22,May,May,5,2,2011
20110528,5/28/2011,Saturday,22,May,May,5,2,2011
20110529,5/29/2011,Sunday,23,May,May,5,2,2011
20110530,5/30/2011,Monday,23,May,May,5,2,2011
20110531,5/31/2011,Tuesday,23,May,May,5,2,2011
20110601,6/1/2011,Wednesday,23,June,Jun,6,2,2011
20110602,6/2/2011,Thursday,23,June,Jun,6,2,2011
20110603,6/3/2011,Friday,23,June,Jun,6,2,2011
20110604,6/4/2011,Saturday,23,June,Jun,6,2,2011
20110605,6/5/2011,Sunday,24,June,Jun,6,2,2011
20110606,6/6/2011,Monday,24,June,Jun,6,2,2011
20110607,6/7/2011,Tuesday,24,June,Jun,6,2,2011
20110608,6/8/2011,Wednesday,24,June,Jun,6,2,2011
20110609,6/9/2011,Thursday,24,June,Jun,6,2,2011
20110610,6/10/2011,Friday,24,June,Jun,6,2,2011
20110611,6/11/2011,Saturday,24,June,Jun,6,2,2011
20110612,6/12/2011,Sunday,25,June,Jun,6,2,2011
20110613,6/13/2011,Monday,25,June,Jun,6,2,2011
20110614,6/14/2011,Tuesday,25,June,Jun,6,2,2011
20110615,6/15/2011,Wednesday,25,June,Jun,6,2,2011
20110616,6/16/2011,Thursday,25,June,Jun,6,2,2011
20110617,6/17/2011,Friday,25,June,Jun,6,2,2011
20110618,6/18/2011,Saturday,25,June,Jun,6,2,2011
20110619,6/19/2011,Sunday,26,June,Jun,6,2,2011
20110620,6/20/2011,Monday,26,June,Jun,6,2,2011
20110621,6/21/2011,Tuesday,26,June,Jun,6,2,2011
20110622,6/22/2011,Wednesday,26,June,Jun,6,2,2011
20110623,6/23/2011,Thursday,26,June,Jun,6,2,2011
20110624,6/24/2011,Friday,26,June,Jun,6,2,2011
20110625,6/25/2011,Saturday,26,June,Jun,6,2,2011
20110626,6/26/2011,Sunday,27,June,Jun,6,2,2011
20110627,6/27/2011,Monday,27,June,Jun,6,2,2011
20110628,6/28/2011,Tuesday,27,June,Jun,6,2,2011
20110629,6/29/2011,Wednesday,27,June,Jun,6,2,2011
20110630,6/30/2011,Thursday,27,June,Jun,6,2,2011
20110701,7/1/2011,Friday,27,July,Jul,7,3,2011
20110702,7/2/2011,Saturday,27,July,Jul,7,3,2011
20110703,7/3/2011,Sunday,28,July,Jul,7,3,2011
20110704,7/4/2011,Monday,28,July,Jul,7,3,2011
20110705,7/5/2011,Tuesday,28,July,Jul,7,3,2011
20110706,7/6/2011,Wednesday,28,July,Jul,7,3,2011
20110707,7/7/2011,Thursday,28,July,Jul,7,3,2011
20110708,7/8/2011,Friday,28,July,Jul,7,3,2011
20110709,7/9/2011,Saturday,28,July,Jul,7,3,2011
20110710,7/10/2011,Sunday,29,July,Jul,7,3,2011
20110711,7/11/2011,Monday,29,July,Jul,7,3,2011
20110712,7/12/2011,Tuesday,29,July,Jul,7,3,2011
20110713,7/13/2011,Wednesday,29,July,Jul,7,3,2011
20110714,7/14/2011,Thursday,29,July,Jul,7,3,2011
20110715,7/15/2011,Friday,29,July,Jul,7,3,2011
20110716,7/16/2011,Saturday,29,July,Jul,7,3,2011
20110717,7/17/2011,Sunday,30,July,Jul,7,3,2011
20110718,7/18/2011,Monday,30,July,Jul,7,3,2011
20110719,7/19/2011,Tuesday,30,July,Jul,7,3,2011
20110720,7/20/2011,Wednesday,30,July,Jul,7,3,2011
20110721,7/21/2011,Thursday,30,July,Jul,7,3,2011
20110722,7/22/2011,Friday,30,July,Jul,7,3,2011
20110723,7/23/2011,Saturday,30,July,Jul,7,3,2011
20110724,7/24/2011,Sunday,31,July,Jul,7,3,2011
20110725,7/25/2011,Monday,31,July,Jul,7,3,2011
20110726,7/26/2011,Tuesday,31,July,Jul,7,3,2011
20110727,7/27/2011,Wednesday,31,July,Jul,7,3,2011
20110728,7/28/2011,Thursday,31,July,Jul,7,3,2011
20110729,7/29/2011,Friday,31,July,Jul,7,3,2011
20110730,7/30/2011,Saturday,31,July,Jul,7,3,2011
20110731,7/31/2011,Sunday,32,July,Jul,7,3,2011
20110801,8/1/2011,Monday,32,August,Aug,8,3,2011
20110802,8/2/2011,Tuesday,32,August,Aug,8,3,2011
20110803,8/3/2011,Wednesday,32,August,Aug,8,3,2011
20110804,8/4/2011,Thursday,32,August,Aug,8,3,2011
20110805,8/5/2011,Friday,32,August,Aug,8,3,2011
20110806,8/6/2011,Saturday,32,August,Aug,8,3,2011
20110807,8/7/2011,Sunday,33,August,Aug,8,3,2011
20110808,8/8/2011,Monday,33,August,Aug,8,3,2011
20110809,8/9/2011,Tuesday,33,August,Aug,8,3,2011
20110810,8/10/2011,Wednesday,33,August,Aug,8,3,2011
20110811,8/11/2011,Thursday,33,August,Aug,8,3,2011
20110812,8/12/2011,Friday,33,August,Aug,8,3,2011
20110813,8/13/2011,Saturday,33,August,Aug,8,3,2011
20110814,8/14/2011,Sunday,34,August,Aug,8,3,2011
20110815,8/15/2011,Monday,34,August,Aug,8,3,2011
20110816,8/16/2011,Tuesday,34,August,Aug,8,3,2011
20110817,8/17/2011,Wednesday,34,August,Aug,8,3,2011
20110818,8/18/2011,Thursday,34,August,Aug,8,3,2011
20110819,8/19/2011,Friday,34,August,Aug,8,3,2011
20110820,8/20/2011,Saturday,34,August,Aug,8,3,2011
20110821,8/21/2011,Sunday,35,August,Aug,8,3,2011
20110822,8/22/2011,Monday,35,August,Aug,8,3,2011
20110823,8/23/2011,Tuesday,35,August,Aug,8,3,2011
20110824,8/24/2011,Wednesday,35,August,Aug,8,3,2011
20110825,8/25/2011,Thursday,35,August,Aug,8,3,2011
20110826,8/26/2011,Friday,35,August,Aug,8,3,2011
20110827,8/27/2011,Saturday,35,August,Aug,8,3,2011
20110828,8/28/2011,Sunday,36,August,Aug,8,3,2011
20110829,8/29/2011,Monday,36,August,Aug,8,3,2011
20110830,8/30/2011,Tuesday,36,August,Aug,8,3,2011
20110831,8/31/2011,Wednesday,36,August,Aug,8,3,2011
20110901,9/1/2011,Thursday,36,September,Sep,9,3,2011
20110902,9/2/2011,Friday,36,September,Sep,9,3,2011
20110903,9/3/2011,Saturday,36,September,Sep,9,3,2011
20110904,9/4/2011,Sunday,37,September,Sep,9,3,2011
20110905,9/5/2011,Monday,37,September,Sep,9,3,2011
20110906,9/6/2011,Tuesday,37,September,Sep,9,3,2011
20110907,9/7/2011,Wednesday,37,September,Sep,9,3,2011
20110908,9/8/2011,Thursday,37,September,Sep,9,3,2011
20110909,9/9/2011,Friday,37,September,Sep,9,3,2011
20110910,9/10/2011,Saturday,37,September,Sep,9,3,2011
20110911,9/11/2011,Sunday,38,September,Sep,9,3,2011
20110912,9/12/2011,Monday,38,September,Sep,9,3,2011
20110913,9/13/2011,Tuesday,38,September,Sep,9,3,2011
20110914,9/14/2011,Wednesday,38,September,Sep,9,3,2011
20110915,9/15/2011,Thursday,38,September,Sep,9,3,2011
20110916,9/16/2011,Friday,38,September,Sep,9,3,2011
20110917,9/17/2011,Saturday,38,September,Sep,9,3,2011
20110918,9/18/2011,Sunday,39,September,Sep,9,3,2011
20110919,9/19/2011,Monday,39,September,Sep,9,3,2011
20110920,9/20/2011,Tuesday,39,September,Sep,9,3,2011
20110921,9/21/2011,Wednesday,39,September,Sep,9,3,2011
20110922,9/22/2011,Thursday,39,September,Sep,9,3,2011
20110923,9/23/2011,Friday,39,September,Sep,9,3,2011
20110924,9/24/2011,Saturday,39,September,Sep,9,3,2011
20110925,9/25/2011,Sunday,40,September,Sep,9,3,2011
20110926,9/26/2011,Monday,40,September,Sep,9,3,2011
20110927,9/27/2011,Tuesday,40,September,Sep,9,3,2011
20110928,9/28/2011,Wednesday,40,September,Sep,9,3,2011
20110929,9/29/2011,Thursday,40,September,Sep,9,3,2011
20110930,9/30/2011,Friday,40,September,Sep,9,3,2011
20111001,10/1/2011,Saturday,40,October,Oct,10,4,2011
20111002,10/2/2011,Sunday,41,October,Oct,10,4,2011
20111003,10/3/2011,Monday,41,October,Oct,10,4,2011
20111004,10/4/2011,Tuesday,41,October,Oct,10,4,2011
20111005,10/5/2011,Wednesday,41,October,Oct,10,4,2011
20111006,10/6/2011,Thursday,41,October,Oct,10,4,2011
20111007,10/7/2011,Friday,41,October,Oct,10,4,2011
20111008,10/8/2011,Saturday,41,October,Oct,10,4,2011
20111009,10/9/2011,Sunday,42,October,Oct,10,4,2011
20111010,10/10/2011,Monday,42,October,Oct,10,4,2011
20111011,10/11/2011,Tuesday,42,October,Oct,10,4,2011
20111012,10/12/2011,Wednesday,42,October,Oct,10,4,2011
20111013,10/13/2011,Thursday,42,October,Oct,10,4,2011
20111014,10/14/2011,Friday,42,October,Oct,10,4,2011
20111015,10/15/2011,Saturday,42,October,Oct,10,4,2011
20111016,10/16/2011,Sunday,43,October,Oct,10,4,2011
20111017,10/17/2011,Monday,43,October,Oct,10,4,2011
20111018,10/18/2011,Tuesday,43,October,Oct,10,4,2011
20111019,10/19/2011,Wednesday,43,October,Oct,10,4,2011
20111020,10/20/2011,Thursday,43,October,Oct,10,4,2011
20111021,10/21/2011,Friday,43,October,Oct,10,4,2011
20111022,10/22/2011,Saturday,43,October,Oct,10,4,2011
20111023,10/23/2011,Sunday,44,October,Oct,10,4,2011
20111024,10/24/2011,Monday,44,October,Oct,10,4,2011
20111025,10/25/2011,Tuesday,44,October,Oct,10,4,2011
20111026,10/26/2011,Wednesday,44,October,Oct,10,4,2011
20111027,10/27/2011,Thursday,44,October,Oct,10,4,2011
20111028,10/28/2011,Friday,44,October,Oct,10,4,2011
20111029,10/29/2011,Saturday,44,October,Oct,10,4,2011
20111030,10/30/2011,Sunday,45,October,Oct,10,4,2011
20111031,10/31/2011,Monday,45,October,Oct,10,4,2011
20111101,11/1/2011,Tuesday,45,November,Nov,11,4,2011
20111102,11/2/2011,Wednesday,45,November,Nov,11,4,2011
20111103,11/3/2011,Thursday,45,November,Nov,11,4,2011
20111104,11/4/2011,Friday,45,November,Nov,11,4,2011
20111105,11/5/2011,Saturday,45,November,Nov,11,4,2011
20111106,11/6/2011,Sunday,46,November,Nov,11,4,2011
20111107,11/7/2011,Monday,46,November,Nov,11,4,2011
20111108,11/8/2011,Tuesday,46,November,Nov,11,4,2011
20111109,11/9/2011,Wednesday,46,November,Nov,11,4,2011
20111110,11/10/2011,Thursday,46,November,Nov,11,4,2011
20111111,11/11/2011,Friday,46,November,Nov,11,4,2011
20111112,11/12/2011,Saturday,46,November,Nov,11,4,2011
20111113,11/13/2011,Sunday,47,November,Nov,11,4,2011
20111114,11/14/2011,Monday,47,November,Nov,11,4,2011
20111115,11/15/2011,Tuesday,47,November,Nov,11,4,2011
20111116,11/16/2011,Wednesday,47,November,Nov,11,4,2011
20111117,11/17/2011,Thursday,47,November,Nov,11,4,2011
20111118,11/18/2011,Friday,47,November,Nov,11,4,2011
20111119,11/19/2011,Saturday,47,November,Nov,11,4,2011
20111120,11/20/2011,Sunday,48,November,Nov,11,4,2011
20111121,11/21/2011,Monday,48,November,Nov,11,4,2011
20111122,11/22/2011,Tuesday,48,November,Nov,11,4,2011
20111123,11/23/2011,Wednesday,48,November,Nov,11,4,2011
20111124,11/24/2011,Thursday,48,November,Nov,11,4,2011
20111125,11/25/2011,Friday,48,November,Nov,11,4,2011
20111126,11/26/2011,Saturday,48,November,Nov,11,4,2011
20111127,11/27/2011,Sunday,49,November,Nov,11,4,2011
20111128,11/28/2011,Monday,49,November,Nov,11,4,2011
20111129,11/29/2011,Tuesday,49,November,Nov,11,4,2011
20111130,11/30/2011,Wednesday,49,November,Nov,11,4,2011
20111201,12/1/2011,Thursday,49,December,Dec,12,4,2011
20111202,12/2/2011,Friday,49,December,Dec,12,4,2011
20111203,12/3/2011,Saturday,49,December,Dec,12,4,2011
20111204,12/4/2011,Sunday,50,December,Dec,12,4,2011
20111205,12/5/2011,Monday,50,December,Dec,12,4,2011
20111206,12/6/2011,Tuesday,50,December,Dec,12,4,2011
20111207,12/7/2011,Wednesday,50,December,Dec,12,4,2011
20111208,12/8/2011,Thursday,50,December,Dec,12,4,2011
20111209,12/9/2011,Friday,50,December,Dec,12,4,2011
20111210,12/10/2011,Saturday,50,December,Dec,12,4,2011
20111211,12/11/2011,Sunday,51,December,Dec,12,4,2011
20111212,12/12/2011,Monday,51,December,Dec,12,4,2011
20111213,12/13/2011,Tuesday,51,December,Dec,12,4,2011
20111214,12/14/2011,Wednesday,51,December,Dec,12,4,2011
20111215,12/15/2011,Thursday,51,December,Dec,12,4,2011
20111216,12/16/2011,Friday,51,December,Dec,12,4,2011
20111217,12/17/2011,Saturday,51,December,Dec,12,4,2011
20111218,12/18/2011,Sunday,52,December,Dec,12,4,2011
20111219,12/19/2011,Monday,52,December,Dec,12,4,2011
20111220,12/20/2011,Tuesday,52,December,Dec,12,4,2011
20111221,12/21/2011,Wednesday,52,December,Dec,12,4,2011
20111222,12/22/2011,Thursday,52,December,Dec,12,4,2011
20111223,12/23/2011,Friday,52,December,Dec,12,4,2011
20111224,12/24/2011,Saturday,52,December,Dec,12,4,2011
20111225,12/25/2011,Sunday,53,December,Dec,12,4,2011
20111226,12/26/2011,Monday,53,December,Dec,12,4,2011
20111227,12/27/2011,Tuesday,53,December,Dec,12,4,2011
20111228,12/28/2011,Wednesday,53,December,Dec,12,4,2011
20111229,12/29/2011,Thursday,53,December,Dec,12,4,2011
20111230,12/30/2011,Friday,53,December,Dec,12,4,2011
20111231,12/31/2011,Saturday,53,December,Dec,12,4,2011
20120101,1/1/2012,Sunday,1,January,Jan,1,1,2012
20120102,1/2/2012,Monday,1,January,Jan,1,1,2012
20120103,1/3/2012,Tuesday,1,January,Jan,1,1,2012
20120104,1/4/2012,Wednesday,1,January,Jan,1,1,2012
20120105,1/5/2012,Thursday,1,January,Jan,1,1,2012
20120106,1/6/2012,Friday,1,January,Jan,1,1,2012
20120107,1/7/2012,Saturday,1,January,Jan,1,1,2012
20120108,1/8/2012,Sunday,2,January,Jan,1,1,2012
20120109,1/9/2012,Monday,2,January,Jan,1,1,2012
20120110,1/10/2012,Tuesday,2,January,Jan,1,1,2012
20120111,1/11/2012,Wednesday,2,January,Jan,1,1,2012
20120112,1/12/2012,Thursday,2,January,Jan,1,1,2012
20120113,1/13/2012,Friday,2,January,Jan,1,1,2012
20120114,1/14/2012,Saturday,2,January,Jan,1,1,2012
20120115,1/15/2012,Sunday,3,January,Jan,1,1,2012
20120116,1/16/2012,Monday,3,January,Jan,1,1,2012
20120117,1/17/2012,Tuesday,3,January,Jan,1,1,2012
20120118,1/18/2012,Wednesday,3,January,Jan,1,1,2012
20120119,1/19/2012,Thursday,3,January,Jan,1,1,2012
20120120,1/20/2012,Friday,3,January,Jan,1,1,2012
20120121,1/21/2012,Saturday,3,January,Jan,1,1,2012
20120122,1/22/2012,Sunday,4,January,Jan,1,1,2012
20120123,1/23/2012,Monday,4,January,Jan,1,1,2012
20120124,1/24/2012,Tuesday,4,January,Jan,1,1,2012
20120125,1/25/2012,Wednesday,4,January,Jan,1,1,2012
20120126,1/26/2012,Thursday,4,January,Jan,1,1,2012
20120127,1/27/2012,Friday,4,January,Jan,1,1,2012
20120128,1/28/2012,Saturday,4,January,Jan,1,1,2012
20120129,1/29/2012,Sunday,5,January,Jan,1,1,2012
20120130,1/30/2012,Monday,5,January,Jan,1,1,2012
20120131,1/31/2012,Tuesday,5,January,Jan,1,1,2012
20120201,2/1/2012,Wednesday,5,February,Feb,2,1,2012
20120202,2/2/2012,Thursday,5,February,Feb,2,1,2012
20120203,2/3/2012,Friday,5,February,Feb,2,1,2012
20120204,2/4/2012,Saturday,5,February,Feb,2,1,2012
20120205,2/5/2012,Sunday,6,February,Feb,2,1,2012
20120206,2/6/2012,Monday,6,February,Feb,2,1,2012
20120207,2/7/2012,Tuesday,6,February,Feb,2,1,2012
20120208,2/8/2012,Wednesday,6,February,Feb,2,1,2012
20120209,2/9/2012,Thursday,6,February,Feb,2,1,2012
20120210,2/10/2012,Friday,6,February,Feb,2,1,2012
20120211,2/11/2012,Saturday,6,February,Feb,2,1,2012
20120212,2/12/2012,Sunday,7,February,Feb,2,1,2012
20120213,2/13/2012,Monday,7,February,Feb,2,1,2012
20120214,2/14/2012,Tuesday,7,February,Feb,2,1,2012
20120215,2/15/2012,Wednesday,7,February,Feb,2,1,2012
20120216,2/16/2012,Thursday,7,February,Feb,2,1,2012
20120217,2/17/2012,Friday,7,February,Feb,2,1,2012
20120218,2/18/2012,Saturday,7,February,Feb,2,1,2012
20120219,2/19/2012,Sunday,8,February,Feb,2,1,2012
20120220,2/20/2012,Monday,8,February,Feb,2,1,2012
20120221,2/21/2012,Tuesday,8,February,Feb,2,1,2012
20120222,2/22/2012,Wednesday,8,February,Feb,2,1,2012
20120223,2/23/2012,Thursday,8,February,Feb,2,1,2012
20120224,2/24/2012,Friday,8,February,Feb,2,1,2012
20120225,2/25/2012,Saturday,8,February,Feb,2,1,2012
20120226,2/26/2012,Sunday,9,February,Feb,2,1,2012
20120227,2/27/2012,Monday,9,February,Feb,2,1,2012
20120228,2/28/2012,Tuesday,9,February,Feb,2,1,2012
20120229,2/29/2012,Wednesday,9,February,Feb,2,1,2012
20120301,3/1/2012,Thursday,9,March,Mar,3,1,2012
20120302,3/2/2012,Friday,9,March,Mar,3,1,2012
20120303,3/3/2012,Saturday,9,March,Mar,3,1,2012
20120304,3/4/2012,Sunday,10,March,Mar,3,1,2012
20120305,3/5/2012,Monday,10,March,Mar,3,1,2012
20120306,3/6/2012,Tuesday,10,March,Mar,3,1,2012
20120307,3/7/2012,Wednesday,10,March,Mar,3,1,2012
20120308,3/8/2012,Thursday,10,March,Mar,3,1,2012
20120309,3/9/2012,Friday,10,March,Mar,3,1,2012
20120310,3/10/2012,Saturday,10,March,Mar,3,1,2012
20120311,3/11/2012,Sunday,11,March,Mar,3,1,2012
20120312,3/12/2012,Monday,11,March,Mar,3,1,2012
20120313,3/13/2012,Tuesday,11,March,Mar,3,1,2012
20120314,3/14/2012,Wednesday,11,March,Mar,3,1,2012
20120315,3/15/2012,Thursday,11,March,Mar,3,1,2012
20120316,3/16/2012,Friday,11,March,Mar,3,1,2012
20120317,3/17/2012,Saturday,11,March,Mar,3,1,2012
20120318,3/18/2012,Sunday,12,March,Mar,3,1,2012
20120319,3/19/2012,Monday,12,March,Mar,3,1,2012
20120320,3/20/2012,Tuesday,12,March,Mar,3,1,2012
20120321,3/21/2012,Wednesday,12,March,Mar,3,1,2012
20120322,3/22/2012,Thursday,12,March,Mar,3,1,2012
20120323,3/23/2012,Friday,12,March,Mar,3,1,2012
20120324,3/24/2012,Saturday,12,March,Mar,3,1,2012
20120325,3/25/2012,Sunday,13,March,Mar,3,1,2012
20120326,3/26/2012,Monday,13,March,Mar,3,1,2012
20120327,3/27/2012,Tuesday,13,March,Mar,3,1,2012
20120328,3/28/2012,Wednesday,13,March,Mar,3,1,2012
20120329,3/29/2012,Thursday,13,March,Mar,3,1,2012
20120330,3/30/2012,Friday,13,March,Mar,3,1,2012
20120331,3/31/2012,Saturday,13,March,Mar,3,1,2012
20120401,4/1/2012,Sunday,14,April,Apr,4,2,2012
20120402,4/2/2012,Monday,14,April,Apr,4,2,2012
20120403,4/3/2012,Tuesday,14,April,Apr,4,2,2012
20120404,4/4/2012,Wednesday,14,April,Apr,4,2,2012
20120405,4/5/2012,Thursday,14,April,Apr,4,2,2012
20120406,4/6/2012,Friday,14,April,Apr,4,2,2012
20120407,4/7/2012,Saturday,14,April,Apr,4,2,2012
20120408,4/8/2012,Sunday,15,April,Apr,4,2,2012
20120409,4/9/2012,Monday,15,April,Apr,4,2,2012
20120410,4/10/2012,Tuesday,15,April,Apr,4,2,2012
20120411,4/11/2012,Wednesday,15,April,Apr,4,2,2012
20120412,4/12/2012,Thursday,15,April,Apr,4,2,2012
20120413,4/13/2012,Friday,15,April,Apr,4,2,2012
20120414,4/14/2012,Saturday,15,April,Apr,4,2,2012
20120415,4/15/2012,Sunday,16,April,Apr,4,2,2012
20120416,4/16/2012,Monday,16,April,Apr,4,2,2012
20120417,4/17/2012,Tuesday,16,April,Apr,4,2,2012
20120418,4/18/2012,Wednesday,16,April,Apr,4,2,2012
20120419,4/19/2012,Thursday,16,April,Apr,4,2,2012
20120420,4/20/2012,Friday,16,April,Apr,4,2,2012
20120421,4/21/2012,Saturday,16,April,Apr,4,2,2012
20120422,4/22/2012,Sunday,17,April,Apr,4,2,2012
20120423,4/23/2012,Monday,17,April,Apr,4,2,2012
20120424,4/24/2012,Tuesday,17,April,Apr,4,2,2012
20120425,4/25/2012,Wednesday,17,April,Apr,4,2,2012
20120426,4/26/2012,Thursday,17,April,Apr,4,2,2012
20120427,4/27/2012,Friday,17,April,Apr,4,2,2012
20120428,4/28/2012,Saturday,17,April,Apr,4,2,2012
20120429,4/29/2012,Sunday,18,April,Apr,4,2,2012
20120430,4/30/2012,Monday,18,April,Apr,4,2,2012
20120501,5/1/2012,Tuesday,18,May,May,5,2,2012
20120502,5/2/2012,Wednesday,18,May,May,5,2,2012
20120503,5/3/2012,Thursday,18,May,May,5,2,2012
20120504,5/4/2012,Friday,18,May,May,5,2,2012
20120505,5/5/2012,Saturday,18,May,May,5,2,2012
20120506,5/6/2012,Sunday,19,May,May,5,2,2012
20120507,5/7/2012,Monday,19,May,May,5,2,2012
20120508,5/8/2012,Tuesday,19,May,May,5,2,2012
20120509,5/9/2012,Wednesday,19,May,May,5,2,2012
20120510,5/10/2012,Thursday,19,May,May,5,2,2012
20120511,5/11/2012,Friday,19,May,May,5,2,2012
20120512,5/12/2012,Saturday,19,May,May,5,2,2012
20120513,5/13/2012,Sunday,20,May,May,5,2,2012
20120514,5/14/2012,Monday,20,May,May,5,2,2012
20120515,5/15/2012,Tuesday,20,May,May,5,2,2012
20120516,5/16/2012,Wednesday,20,May,May,5,2,2012
20120517,5/17/2012,Thursday,20,May,May,5,2,2012
20120518,5/18/2012,Friday,20,May,May,5,2,2012
20120519,5/19/2012,Saturday,20,May,May,5,2,2012
20120520,5/20/2012,Sunday,21,May,May,5,2,2012
20120521,5/21/2012,Monday,21,May,May,5,2,2012
20120522,5/22/2012,Tuesday,21,May,May,5,2,2012
20120523,5/23/2012,Wednesday,21,May,May,5,2,2012
20120524,5/24/2012,Thursday,21,May,May,5,2,2012
20120525,5/25/2012,Friday,21,May,May,5,2,2012
20120526,5/26/2012,Saturday,21,May,May,5,2,2012
20120527,5/27/2012,Sunday,22,May,May,5,2,2012
20120528,5/28/2012,Monday,22,May,May,5,2,2012
20120529,5/29/2012,Tuesday,22,May,May,5,2,2012
20120530,5/30/2012,Wednesday,22,May,May,5,2,2012
20120531,5/31/2012,Thursday,22,May,May,5,2,2012
20120601,6/1/2012,Friday,22,June,Jun,6,2,2012
20120602,6/2/2012,Saturday,22,June,Jun,6,2,2012
20120603,6/3/2012,Sunday,23,June,Jun,6,2,2012
20120604,6/4/2012,Monday,23,June,Jun,6,2,2012
20120605,6/5/2012,Tuesday,23,June,Jun,6,2,2012
20120606,6/6/2012,Wednesday,23,June,Jun,6,2,2012
20120607,6/7/2012,Thursday,23,June,Jun,6,2,2012
20120608,6/8/2012,Friday,23,June,Jun,6,2,2012
20120609,6/9/2012,Saturday,23,June,Jun,6,2,2012
20120610,6/10/2012,Sunday,24,June,Jun,6,2,2012
20120611,6/11/2012,Monday,24,June,Jun,6,2,2012
20120612,6/12/2012,Tuesday,24,June,Jun,6,2,2012
20120613,6/13/2012,Wednesday,24,June,Jun,6,2,2012
20120614,6/14/2012,Thursday,24,June,Jun,6,2,2012
20120615,6/15/2012,Friday,24,June,Jun,6,2,2012
20120616,6/16/2012,Saturday,24,June,Jun,6,2,2012
20120617,6/17/2012,Sunday,25,June,Jun,6,2,2012
20120618,6/18/2012,Monday,25,June,Jun,6,2,2012
